time_received,Number of Vehicles
14793258906,2
14793258907,2
14793258908,2
14793258909,2
14793258910,2
14793258911,2
14793258912,1
14793258913,2
14793258914,2
14793258915,2
14793258916,2
14793258917,2
14793258918,2
14793258919,2
14793258920,2
14793258921,2
14793258922,2
14793258923,2
14793258924,2
14793258925,2
14793258926,2
14793258927,2
14793258928,2
14793258929,2
14793258930,2
14793258931,2
14793258932,2
14793258933,2
14793258935,3
14793258936,1
14793258937,2
14793258938,2
14793258939,2
14793258940,2
14793258941,2
14793258942,2
14793258943,2
14793258944,1
14793258945,1
14793258946,2
14793258947,1
14793258948,2
14793258949,2
14793258950,2
14793258951,2
14793258952,2
14793258953,1
14793258954,2
14793258955,1
14793258956,1
14793258957,2
14793258958,2
14793258959,2
14793258960,2
14793258961,2
14793258962,2
14793258963,2
14793258964,2
14793258965,1
14793258966,2
14793258967,1
14793258968,2
14793258969,2
14793258970,2
14793258971,2
14793258972,2
14793258973,2
14793258974,2
14793258975,2
14793258976,2
14793258977,2
14793258978,2
14793258979,2
14793258980,2
14793258981,2
14793258982,2
14793258983,2
14793258984,2
14793258985,1
14793258986,2
14793258987,2
14793258988,2
14793258989,2
14793258990,2
14793258991,2
14793258992,2
14793258993,1
14793258994,2
14793258995,2
14793258996,1
14793258997,2
14793258998,1
14793258999,2
14793259000,1
14793259001,2
14793259002,2
14793259003,1
14793259004,2
14793259005,2
14793259006,1
14793259007,2
14793259008,1
14793259009,2
14793259010,2
14793259011,1
14793259012,2
14793259013,2
14793259014,2
14793259015,2
14793259016,2
14793259017,1
14793259018,3
14793259019,2
14793259020,2
14793259021,2
14793259022,2
14793259023,2
14793259024,2
14793259025,2
14793259026,2
14793259027,2
14793259028,2
14793259029,2
14793259030,2
14793259031,2
14793259032,2
14793259033,2
14793259034,2
14793259035,2
14793259036,2
14793259038,4
14793259039,2
14793259040,2
14793259041,1
14793259042,1
14793259043,3
14793259044,2
14793259045,1
14793259046,2
14793259047,2
14793259048,2
14793259049,2
14793259050,2
14793259051,2
14793259052,2
14793259053,2
14793259054,2
14793259055,2
14793259056,2
14793259057,2
14793259058,2
14793259059,2
14793259060,2
14793259061,2
14793259062,2
14793259063,3
14793259064,3
14793259065,3
14793259066,3
14793259067,3
14793259068,3
14793259069,3
14793259070,3
14793259071,3
14793259072,3
14793259073,2
14793259074,2
14793259075,2
14793259076,3
14793259077,2
14793259078,2
14793259079,2
14793259080,3
14793259081,3
14793259082,2
14793259083,3
14793259084,3
14793259085,2
14793259086,3
14793259087,3
14793259088,3
14793259089,3
14793259090,3
14793259091,3
14793259092,3
14793259093,2
14793259094,3
14793259095,3
14793259096,3
14793259097,2
14793259098,4
14793259099,1
14793259100,2
14793259101,3
14793259102,3
14793259103,3
14793259104,3
14793259105,3
14793259106,3
14793259107,3
14793259108,2
14793259109,3
14793259110,3
14793259111,3
14793259112,3
14793259113,3
14793259114,3
14793259115,3
14793259116,3
14793259117,3
14793259118,3
14793259119,3
14793259120,3
14793259121,2
14793259122,3
14793259123,3
14793259124,2
14793259125,3
14793259126,2
14793259127,2
14793259128,3
14793259129,3
14793259130,3
14793259131,3
14793259132,2
14793259133,2
14793259134,2
14793259135,2
14793259136,2
14793259137,1
14793259138,3
14793259139,2
14793259140,2
14793259141,2
14793259142,2
14793259143,2
14793259144,2
14793259145,2
14793259146,2
14793259147,2
14793259148,2
14793259149,2
14793259150,2
14793259151,2
14793259152,2
14793259153,1
14793259154,3
14793259155,1
14793259156,1
14793259157,2
14793259158,2
14793259159,2
14793259160,2
14793259161,2
14793259162,2
14793259163,2
14793259164,2
14793259165,2
14793259166,2
14793259167,2
14793259168,2
14793259169,2
14793259170,2
14793259171,2
14793259172,2
14793259173,2
14793259174,2
14793259175,2
14793259176,2
14793259177,2
14793259178,2
14793259179,2
14793259180,2
14793259181,2
14793259182,2
14793259183,2
14793259184,2
14793259185,2
14793259186,2
14793259187,2
14793259188,2
14793259189,3
14793259190,2
14793259191,2
14793259192,2
14793259193,2
14793259194,2
14793259195,2
14793259196,2
14793259197,2
14793259198,2
14793259199,2
14793259200,2
14793259202,4
14793259204,4
14793259205,3
14793259206,2
14793259207,3
14793259209,2
14793259210,2
14793259211,2
14793259212,2
14793259213,3
14793259214,2
14793259216,4
14793259217,2
14793259218,3
14793259219,2
14793259220,3
14793259221,3
14793259222,3
14793259223,3
14793259224,2
14793259225,2
14793259226,2
14793259227,2
14793259228,2
14793259229,2
14793259230,2
14793259231,2
14793259232,2
14793259233,2
14793259234,2
14793259235,2
14793259236,2
14793259237,2
14793259238,2
14793259239,2
14793259241,4
14793259242,2
14793259243,2
14793259244,1
14793259245,2
14793259246,2
14793259247,2
14793259248,2
14793259249,2
14793259250,2
14793259251,2
14793259252,2
14793259253,2
14793259254,2
14793259255,2
14793259256,1
14793259257,1
14793259258,4
14793259259,2
14793259260,2
14793259261,2
14793259262,2
14793259263,2
14793259265,3
14793259266,3
14793259268,3
14793259269,4
14793259270,2
14793259271,2
14793259272,2
14793259273,2
14793259274,2
14793259275,2
14793259276,2
14793259277,2
14793259278,2
14793259279,2
14793259280,2
14793259281,2
14793259282,2
14793259283,2
14793259284,2
14793259285,2
14793259286,3
14793259287,3
14793259288,2
14793259289,3
14793259290,2
14793259291,2
14793259292,3
14793259293,3
14793259294,3
14793259295,2
14793259296,2
14793259297,2
14793259298,2
14793259299,3
14793259300,2
14793259301,2
14793259302,3
14793259303,2
14793259304,2
14793259305,2
14793259306,2
14793259307,2
14793259308,3
14793259309,2
14793259310,1
14793259311,1
14793259312,1
14793259313,1
14793259314,1
14793259315,1
14793259316,3
14793259318,3
14793259319,1
14793259320,1
14793259321,3
14793259323,3
14793259324,3
14793259325,2
14793259326,3
14793259327,3
14793259328,2
14793259329,2
14793259330,2
14793259331,2
14793259332,2
14793259333,2
14793259334,2
14793259335,2
14793259336,2
14793259337,2
14793259338,2
14793259339,2
14793259340,2
14793259341,2
14793259342,2
14793259343,2
14793259344,2
14793259345,2
14793259346,2
14793259347,2
14793259348,2
14793259349,2
14793259350,2
14793259351,2
14793259352,2
14793259353,2
14793259354,2
14793259355,2
14793259356,2
14793259357,2
14793259358,2
14793259359,2
14793259360,2
14793259362,2
14793259363,2
14793259364,4
14793259365,2
14793259366,2
14793259367,2
14793259368,2
14793259369,2
14793259370,2
14793259371,2
14793259372,2
14793259373,2
14793259374,2
14793259375,2
14793259376,1
14793259377,1
14793259378,4
14793259379,2
14793259381,4
14793259382,3
14793259383,1
14793259384,3
14793259386,1
14793259387,2
14793259388,2
14793259389,2
14793259390,2
14793259391,2
14793259392,2
14793259393,2
14793259394,2
14793259395,2
14793259396,2
14793259397,2
14793259398,2
14793259399,2
14793259400,2
14793259401,2
14793259402,2
14793259403,2
14793259404,1
14793259405,1
14793259406,3
14793259407,2
14793259408,2
14793259409,2
14793259410,2
14793259411,3
14793259412,2
14793259413,2
14793259414,2
14793259415,2
14793259416,2
14793259417,2
14793259418,2
14793259419,2
14793259420,2
14793259421,1
14793259422,2
14793259423,2
14793259424,2
14793259425,2
14793259426,2
14793259427,2
14793259428,1
14793259429,3
14793259430,3
14793259431,3
14793259432,2
14793259433,2
14793259434,3
14793259435,2
14793259436,2
14793259437,2
14793259438,3
14793259439,2
14793259441,3
14793259442,3
14793259443,3
14793259444,1
14793259445,2
14793259446,2
14793259447,2
14793259448,2
14793259449,2
14793259450,2
14793259451,2
14793259452,2
14793259453,2
14793259454,3
14793259455,2
14793259456,2
14793259457,2
14793259458,2
14793259459,3
14793259460,3
14793259461,3
14793259462,2
14793259463,2
14793259464,2
14793259465,2
14793259466,3
14793259467,2
14793259468,1
14793259469,2
14793259470,2
14793259471,2
14793259472,2
14793259473,2
14793259474,2
14793259475,2
14793259476,2
14793259477,2
14793259478,2
14793259479,2
14793259480,2
14793259481,2
14793259482,3
14793259483,1
14793259484,2
14793259485,1
14793259486,1
14793259487,1
14793259488,1
14793259490,1
14793259491,1
14793259492,1
14793259493,3
14793259495,1
14793259496,1
14793259497,1
14793259498,1
14793259499,1
14793259500,1
14793259501,1
14793259502,1
14793259503,1
14793259504,1
14793259505,2
14793259506,3
14793259507,1
14793259508,1
14793259509,1
14793259510,1
14793259511,1
14793259512,1
14793259513,1
14793259516,3
14793259517,1
14793259518,1
14793259519,2
14793259520,1
14793259521,1
14793259522,1
14793259523,1
14793259524,1
14793259525,1
14793259526,1
14793259527,2
14793259528,2
14793259529,1
14793259530,1
14793259531,1
14793259532,1
14793259533,1
14793259534,1
14793259535,1
14793259536,1
14793259537,1
14793259538,1
14793259539,1
14793259540,1
14793259541,1
14793259542,1
14793259543,1
14793259544,2
14793259545,2
14793259546,1
14793259547,1
14793259548,1
14793259549,1
14793259550,1
14793259551,1
14793259552,1
14793259553,1
14793259554,1
14793259555,1
14793259556,1
14793259557,1
14793259558,1
14793259559,1
14793259560,1
14793259561,1
14793259562,2
14793259563,2
14793259564,1
14793259565,1
14793259566,1
14793259567,1
14793259568,2
14793259569,1
14793259570,1
14793259571,1
14793259572,1
14793259573,2
14793259574,1
14793259575,1
14793259576,1
14793259577,1
14793259578,1
14793259579,1
14793259580,1
14793259581,1
14793259582,1
14793259583,1
14793259584,1
14793259585,1
14793259586,1
14793259587,1
14793259588,1
14793259589,1
14793259590,1
14793259591,1
14793259592,1
14793259593,1
14793259594,1
14793259595,1
14793259596,1
14793259597,1
14793259598,1
14793259599,2
14793259600,1
14793259601,1
14793259602,1
14793259603,1
14793259604,1
14793259605,1
14793259606,1
14793259607,1
14793259608,1
14793259609,1
14793259610,1
14793259611,1
14793259612,1
14793259613,1
14793259614,1
14793259615,1
14793259616,1
14793259617,1
14793259618,1
14793259619,2
14793259620,1
14793259621,2
14793259622,1
14793259623,2
14793259624,1
14793259625,3
14793259626,2
14793259769,1
14793259770,1
14793259771,1
14793259772,1
14793259773,1
14793259774,1
14793259775,1
14793259776,1
14793259777,1
14793259778,1
14793259779,1
14793259780,1
14793259781,1
14793259782,1
14793259783,1
14793259784,1
14793259785,1
14793259786,1
14793259787,1
14793259788,1
14793259789,1
14793259790,1
14793259791,1
14793259792,1
14793259793,1
14793259794,1
14793259796,2
14793259797,1
14793259798,1
14793259799,1
14793259800,1
14793259801,1
14793259802,1
14793259803,1
14793259804,1
14793259805,1
14793259806,1
14793259807,1
14793259808,2
14793259809,1
14793259810,1
14793259811,2
14793259812,1
14793259813,1
14793259814,1
14793259815,1
14793259816,1
14793259817,1
14793259818,1
14793259819,1
14793259820,1
14793259821,1
14793259822,1
14793259823,1
14793259824,1
14793259825,1
14793259826,1
14793259827,1
14793259828,1
14793259829,1
14793259830,1
14793259831,1
14793259832,1
14793259833,1
14793259834,1
14793259835,1
14793259836,1
14793259837,1
14793259838,1
14793259839,1
14793259840,1
14793259841,1
14793259842,1
14793259843,1
14793259844,1
14793259845,1
14793259847,1
14793259848,1
14793259849,1
14793259850,1
14793259851,2
14793259852,1
14793259853,1
14793259854,2
14793259855,1
14793259856,1
14793259857,1
14793259858,1
14793259859,1
14793259860,1
14793259861,1
14793259862,1
14793259863,1
14793259864,1
14793259865,1
14793259866,1
14793259867,1
14793259868,1
14793259869,1
14793259870,1
14793259871,1
14793259872,1
14793259873,1
14793259874,1
14793259875,1
14793259876,1
14793259878,2
14793259879,1
14793259880,1
14793259881,1
14793259882,1
14793259884,1
14793259886,1
14793259887,3
14793259888,1
14793259889,1
14793259890,1
14793259891,1
14793259892,1
14793259894,1
14793259895,1
14793259896,1
14793259897,1
14793259900,1
14793259901,1
14793259902,1
14793259903,1
14793259904,1
14793259905,1
14793259907,1
14793259908,1
14793259911,1
14793259912,1
14793259919,1
14793259922,1
14793259933,1
14793259935,1
14793259950,1
14793259972,1
14793259997,1
14793260000,1
14793260011,1
14793260012,1
14793260015,1
14793260016,1
14793260021,1
14793260026,1
14793260028,1
14793260030,1
14793260031,1
14793260050,1
14793260051,1
14793260055,1
14793260062,1
14793260067,1
14793260068,1
14793260069,1
14793260070,1
14793260071,1
14793260206,1
14793260208,1
14793260221,1
14793260224,1
14793260226,1
14793260227,1
14793260229,1
14793260230,1
14793260231,1
14793260232,1
14793260234,1
14793260235,1
14793260236,1
14793260238,1
14793260240,1
14793260241,1
14793260242,1
14793260243,1
14793260244,1
14793260245,1
14793260249,1
14793260250,1
14793260251,1
14793260252,1
14793260253,1
14793260254,1
14793260255,1
14793260256,1
14793260257,1
14793260260,1
14793260261,1
14793260262,1
14793260263,1
14793260265,1
14793260270,1
14793260272,1
14793260278,1
14793260283,1
14793260284,1
14793260285,1
14793260286,1
14793260287,1
14793260288,1
14793260289,1
14793260291,1
14793260292,1
14793260294,1
14793260297,1
14793260298,1
14793260299,1
14793260300,1
14793260305,1
14793260306,1
14793260307,1
14793260308,1
14793260309,1
14793260310,1
14793260311,1
14793260312,1
14793260314,1
14793260315,1
14793260316,1
14793260317,1
14793260318,1
14793260323,1
14793260325,1
14793260332,1
14793260337,1
14793260345,1
14793260351,1
14793260353,1
14793260354,1
14793260355,2
14793260356,1
14793260357,1
14793260358,1
14793260359,1
14793260360,1
14793260361,1
14793260362,1
14793260363,1
14793260364,1
14793260365,1
14793260366,1
14793260368,2
14793260369,2
14793260370,2
14793260371,2
14793260372,2
14793260373,1
14793260377,3
14793260378,1
14793260379,1
14793260380,1
14793260381,1
14793260382,1
14793260383,1
14793260384,1
14793260385,1
14793260386,1
14793260387,1
14793260388,1
14793260389,1
14793260390,1
14793260391,1
14793260392,1
14793260393,1
14793260394,1
14793260395,1
14793260396,1
14793260398,1
14793260399,1
14793260402,1
14793260404,1
14793260405,1
14793260406,1
14793260407,1
14793260409,1
14793260410,1
14793260411,1
14793260412,1
14793260413,1
14793260415,1
14793260416,1
14793260417,1
14793260418,1
14793260419,1
14793260420,1
14793260422,1
14793260424,1
14793260425,1
14793260426,1
14793260427,1
14793260429,1
14793260430,1
14793260434,1
14793260435,1
14793260436,1
14793260437,1
14793260438,1
14793260446,1
14793260453,1
14793260454,1
14793260458,1
14793260459,1
14793260460,1
14793260462,1
14793260469,1
14793260470,1
14793260471,1
14793260472,2
14793260473,1
14793260474,2
14793260475,1
14793260476,1
14793260479,1
14793260483,1
14793260484,1
14793260485,1
14793260488,1
14793260489,1
14793260492,1
14793260494,1
14793260495,1
14793260496,1
14793260498,1
14793260499,1
14793260500,1
14793260504,1
14793260505,1
14793260507,1
14793260508,1
14793260509,1
14793260510,1
14793260511,1
14793260512,1
14793260513,1
14793260514,1
14793260515,1
14793260516,1
14793260517,1
14793260518,1
14793260520,2
14793260521,1
14793260523,1
14793260524,2
14793260525,1
14793260527,1
14793260528,2
14793260529,1
14793260530,1
14793260531,1
14793260532,1
14793260533,1
14793260534,1
14793260535,2
14793260536,1
14793260537,1
14793260538,1
14793260539,1
14793260540,1
14793260541,1
14793260542,1
14793260543,1
14793260544,1
14793260545,1
14793260546,1
14793260547,1
14793260548,1
14793260549,2
14793260550,2
14793260551,1
14793260552,1
14793260553,1
14793260554,1
14793260555,1
14793260556,1
14793260557,1
14793260558,1
14793260559,1
14793260560,1
14793260561,1
14793260562,1
14793260563,1
14793260564,1
14793260565,1
14793260566,2
14793260568,1
14793260569,1
14793260570,1
14793260571,1
14793260572,1
14793260573,1
14793260574,1
14793260575,1
14793260576,2
14793260578,1
14793260579,2
14793260580,1
14793260581,1
14793260582,1
14793260583,1
14793260585,1
14793260586,1
14793260589,2
14793260591,2
14793260592,1
14793260593,1
14793260594,1
14793260595,1
14793260596,1
14793260597,1
14793260598,2
14793260599,1
14793260600,1
14793260601,1
14793260602,1
14793260603,1
14793260604,1
14793260605,1
14793260606,1
14793260607,1
14793260608,1
14793260609,1
14793260610,1
14793260611,1
14793260612,1
14793260613,1
14793260614,1
14793260616,2
14793260617,1
14793260618,1
14793260619,1
14793260621,1
14793260622,1
14793260623,1
14793260624,1
14793260625,1
14793260626,1
14793260627,1
14793260628,1
14793260629,1
14793260630,1
14793260631,1
14793260632,1
14793260633,1
14793260634,1
14793260635,1
14793260636,1
14793260637,1
14793260638,1
14793260639,1
14793260640,1
14793260641,1
14793260642,1
14793260643,1
14793260644,1
14793260645,1
14793260646,1
14793260647,1
14793260648,1
14793260649,1
14793260650,1
14793260651,1
14793260652,1
14793260653,1
14793260654,1
14793260655,1
14793260656,1
14793260657,1
14793260658,1
14793260659,1
14793260660,2
14793260661,1
14793260662,2
14793260663,1
14793260664,1
14793260665,1
14793260666,1
14793260667,1
14793260668,1
14793260669,2
14793260670,1
14793260671,1
14793260672,1
14793260673,2
14793260674,2
14793260676,2
14793260677,1
14793260678,1
14793260679,1
14793260680,1
14793260682,1
14793260683,1
14793260684,2
14793260685,1
14793260686,1
14793260687,1
14793260688,1
14793260689,1
14793260690,1
14793260691,1
14793260692,1
14793260693,1
14793260694,1
14793260695,1
14793260696,1
14793260697,1
14793260698,1
14793260699,1
14793260700,1
14793260701,1
14793260702,1
14793260703,1
14793260704,1
14793260705,1
